,isbn,user_link,ranking,review
12,0521447712,http://goodreads.com/user/show/63454203-deb,3,"Physics has never come naturally to me. I thought this book would help me understand more since it is supposedly written for children. Every once in a while, I understood something, but most of the time it went into the eyes and immediately rose up like steam through my brain without sticking anywhere. Oh well. I suppose if I repeatedly attempt to understand, eventually I'll get it. Fortunately, I own this book and can easily read it again if I can bear it. The fact that it's somewhat outdated will lessen that possibility. I do like what I understood."
13,0521447712,http://goodreads.com/user/show/63131027-jens,3,"I read translated versions of these books as a boy, and they were part of the reason that I pursued an education and work life focused on natural sciences and technology. So even if theoretical physics may have evolved somewhat since the midlle of the 20th century, I thought it would be interesting to revisit Gamow's little gems. I found the stories to still be charming, but maybe three decades passed had cast a too romantic light, raising my expectations to an unrealistic level. three-and-a-half stars."
14,0521447712,http://goodreads.com/user/show/6022684-scott,3,"Mr. Tompkins has a bad habit of falling asleep during his friend the Physics professor’s lectures and having wild dreams set in the strange worlds of quantum physics and atomic particles. The book is a blend of these fanciful adventures with straightforward discussions of science. Last revised in the mid 60s so it might not be totally up to date, but it’s mainly of interest for Gamow’s sometimes humorous way in popularizing fairly difficult topics."
15,0521447712,http://goodreads.com/user/show/27751101-jose-brox,4,Great as a popularizing physics book.
16,0521447712,http://goodreads.com/user/show/11116317-kevin-orrman-rossiter,5,"While drinking with a select group of academics and fellow graduate students a raucous and far-ranging discussion led to an ernest suggestion to read George Gamow’s Mr Tompkins stories. The discussion had meandered into a messy philosophical argument bringing into question our understanding quantum physics, as discussions often did in the cloistered world of university physics departments. Well actually they usually devolved to discussions on sex and quantum physics; two subjects we physicists found equally mysterious.Fortunately George Gamow had thought about quantum physics enough to make it intelligible to most, including physicists. His stories explain to the layman the basic ideas of quantum physics and relativity by exaggerating the actually existing phenomena to such an extent that they can be easily observed by the hero of his stories, C. G. H. Tompkins, a little clerk of a big city bank.George Gamow wrote the first story in 1938 and subsequently had it rejected by Harper’s Magazine. Suitably chastened after half a dozen more magazine rejections he put the manuscript in a desk drawer and forgot about it. What follows, in his own words, is a fascinating commentary on science communication: During summer of the same year, i attended the International Conference on Theoretical Physics, organized by the League of nations in Warsaw. I was chatting over a glass of excellent Polish miod with my old friend Sir Charles Darwin, the grandson of Charles (The Origin of Species) Darwin, and the conversation turned to the popularization of science. I told Darwin about the bad luck I had along this line, and he said : ‘Look, Gamow, when you get back to the United States dig up your manuscript and send it to Dr C. P. Snow, who is the editor of a popular scientific magazine Discovery published by the Cambridge University Press.’ So I did just this, and a week later came a telegram from Snow saying: ‘Your article will be published in the next issue. Please send more.’The rest, as they say, is history. In 1940 Cambridge University Press published a book form of the articles called Mr Tompkins in Wonderland. This book was followed by a sequel, Mr Tompkins Explores the Atom, published in 1944. Then in 1965 Cambridge University Press united these two books into this current volume, which updated the stories with current advances in physics, illustrations by Gamow and verses and songs (!) written by Gamow’s wife Barbara. This possible quaintness works well for these stories; giving them an intimate storytelling, an almost (in my mind) Lewis Carroll feel to the stories, while at the same time knowing that the physics is real.The fifteen chapters in this volume truly are a masterclass of science communication; exquisite science, simple and engaging stories, imbued with subtle humor. Some of my favorites are: Quantum Jungles, where Tompkins and ‘his old friend the professor’ go hunting with ‘Sir Richard’ in a region where everything within is subject to quantum laws with a very large quantum constant, resulting in tiger hunting with a difference, and chapter 101/2 (J. K. Rowling I think was influenced by this 1965 piece of writing), A Part of the Previous lecture which Mr Tompkins Slept Through, which introduces quantum chemistry.This was a must read in 1981 when I was first introduced to it. Gamow has lost none of his ability to communicate what even now is an arcane discipline to non-specialists or ‘layman’. Gamow is also, I believe, a great example to any, both aspiring and established, science writers on how to develop and communicate a narrative around complex science subjects.This review was first published here: http://dragonlaughing.tumblr.com/post... "
17,0521447712,http://goodreads.com/user/show/22022578-vendela,4,"this did teach me a lot about basic physics and made me a bit more curious in seeking out more! fun! could have gotten a higher score but man i’m not sure if it’s just this edition or what, but it’s got some antisemitism. makes me queasy."
18,0521447712,http://goodreads.com/user/show/65288642-jeffrey-sung,5,"A fun and imaginative introduction to quantum mechanics for the layperson. Didn't age the greatest, and would honestly in the modern day and age probably be an all-CGI movie. Actually, they basically made such a movie in like 2010 or so, but I forgot its name. WIll update this when I recall the name."
19,0521447712,http://goodreads.com/user/show/25833062-billpalmer,5,"Review of ‘Mr Tomkins in Paperback’ (1994) by George Gamow, Canto Books (Cambridge University Press, Cambridge, UK.Reviewer W. P. PalmerThis book should be on any science teacher's bookshelf: it is inexpensive and a delight to read. Firstly, however a little information about the publication.1. This small paperback volume contains not one but two separate books. Mr Tomkins in Wonderland was originally published by Cambridge University Press in 1940. Mr Tomkins Explores the Atom was published by Cambridge University Press in 1944. The two volumes have been through different editions and reprints ever since and in 1994, Cambridge University Press marked more than half a century of Mr Tomkins by bringing out a joint paperback volume of all the Mr Tomkins stories. 2. Mr Tomkins in Wonderland explains Einstein's theory of relativity. Mr Tomkins Explores the Atom explains atomic structure and some of the ideas of quantum mechanics. He does this through the introduction of three main characters, Mr Tomkins, a clerk in a big city bank, with an interest in, but little knowledge of, science and a strong propensity to fall asleep and dream during the ""Professor's"" scientific lectures, the ""Professor"", who gives the scientific explanations, and his daughter Maude, who develops a romantic attachment to Mr Tomkins. 3. Relativity and quantum mechanics are explained very well through these stories and Roger Penrose in the introduction states that with a few minor exceptions these stories still give a useful explanation of these 'difficult to grasp' concepts.4. Gamow wrote the first of the Mr Tomkins stories in 1938 and was unsuccessful in finding a publisher. Eventually he offered it to C. P. Snow, who then edited Discovery and who published it and subsequent Mr Tomkins stories in Discovery.5. The original illustrations were drawn by John Hookham, but after Hookham had retired, Gamow did subsequent drawings himself following Hookham's style. I suggest that the whole new volume would be very suitable for teachers who want a reasonably accessible explanation of relativity or quantum mechanics or for interested students in Years 9-12.Original review in The Journal of the Science Teacher Association of the Northern Territory, Volume 14, pp.134-135.BILL PALMER"
20,0521447712,http://goodreads.com/user/show/37034446-rob,3,"Gamow took on the challenging task of writing a novel that would involve lofty science topics such as relativity and quantum mechanics, in which he would help the readers develop a basic understanding of the topics. He did a pretty decent job, but I think for a casual fan of science, it is still a laborious read - you really need to take your time and think about the topics and having a beginning background in the ideas is useful. I did like the way that the chapters were their own little stories and reading them together fits in the story line, but you could still read a chapter by itself without worrying about remembering what happened earlier in the story."
21,0521447712,http://goodreads.com/user/show/4696922-ushan,4,"A single-volume reprint of two popular books describing the state of theoretical physics as of the mid-1940s (quantum mechanics is there, but quantum field theory isn't) in the form of dreams of a listener to popular physics lectures. Some of them are obviously inaccurate, but I am stumped trying to come up with something better. For instance, in one dreamworld Planck's constant is macroscopic, so a tiger attacking an elephant looks like many fuzzy tigers. Classical physics has probabilities, which are nonnegative real numbers that add up to 1 (you don't know what direction the tiger is going to attack from, but you know that it has to attack from somewhere); what's different about quantum physics is that it has amplitudes, which are complex numbers the squares of magnitudes of which add up to 1, so the tiger can constructively or destructively interfere with itself. Now, how do you explain it to a reader who may not have heard of complex numbers?"
22,0521447712,http://goodreads.com/user/show/18221892-linda-hamonou,5,"""Curiosity makes a scientist""This book tells the story of a banker who wants to learn something new and end up in a relativity class. Of course, he get's so bored than he falls asleep and visit a world ruled by relativity.It continues with lectures on physics Mr Tompkins attempt during which he always manage to grab some more sleep and some more dreams about quantum mechanics and atoms.Even if destine for a large public, I can understand why some people might be tempted to take a nap during the lecture. The dreams are a lot easier to understand and give a release for the brain that lack in textbook. Mr Tompkins always end up with very interesting question which his father-in-law never fails to answer. I would recommend this book to anyone wanting a easy way into quantum mechanics and atomic physics. Though it might be better to start by reading Alice in Quantumland first."
23,0521447712,http://goodreads.com/user/show/1622495-m-l,5,"Mr. Tompkins in Wonderland, and Mr. Tompkins Explores the Atom, are two adorable gems by physicist George Gamow.In story format, Gamow presents important concepts to the general public. The themes are dated -- e.g., Mr. Tompkins attends lectures in order to win the favor of a professor whose daughter he wishes to court; however, the style is nevertheless effective -- and funny.There is a contemporary version, an ""update"" of Gamow's Mr. Tompkins works, which may be more readily accessible to modern students. Even so, I recommend this original version because it is the first of its kind -- a creative, innovative approach by a physicist who was present during the time of these ground-breaking developments in physics. "
24,0521447712,http://goodreads.com/user/show/6080060-caleb-lohrberg,0,"This book surprised me. Mr. Coakes had lent it to me after a discussion we had on some science theories. At first I thought it was going to be like reading a text book. Although i kept me thoroughly entertained and mentally challenged as it described many current and new ideas in theoretical physics. The whole book is written in 3rd person, and it tells the story of Mr. Tompkins, a sometimes too curious man who find himself trapped in many predicaments. From becoming an electron trapped in a chlorine atom, to the beginning of the universe when it was the size of classroom. Again this book really surprised me, it was very entertaining and extremely fascinating. I recommend this book to anyone who likes to read about science."
25,0521447712,http://goodreads.com/user/show/5932356-tim-robinson,3,"Mr Tompkins has a number of dreams in which he encounters advanced physics on a personal level. Thus he is exposed to relativity and quantum mechanics, cycling close to the speed of light and circling a nucleus as an electron.At first glance, this seems like a good way to bring science to the masses. In fact, this kind of writing is never satisfactory. Shrinking the hero to an atomic scale so that he can experience quantum effects first hand may create an illusion of understanding, but the reader can gain only the vaguest idea of what is really going on. Thus, the work is too difficult for the layman and too inaccurate for the specialist, and falls between two stools."
26,0521447712,http://goodreads.com/user/show/1460812-mary,5,"What was this doing on my ""want to read"" shelf? I've read this book many times, starting at the age of about 12, and I absolutely love it! Nowadays, if I work hard at it, I can sometimes make a little sense of the lectures that accompany the stories. But the stories, with their old-fashioned charm, do most of the teaching and entertaining here. I recently shared this book with a teen volunteer who was introducing younger kids to Einstein's theories (in a class on cosmology). A lot of fun, thought-provoking, and educational. The theories are no longer cutting-edge, as they were in the 1950s, but I don't think this book will ever grow old.(And I do want to reread it soon.)"
27,0521447712,http://goodreads.com/user/show/153236-cbpax,5,"Back in print! For older children/teens and even adults who want to learn some quantum chemistry. I love the way George Gamow explains chemistry concepts. Mr Tompkins shrinks ala Alice in Wonderland to quantum/atomic size and exlores on a personal level the wonders of small things. And it is oh sofun and personal too - the electrons dance and everything is not as it seems. Nothing is like things are in the ""real"" world. Science is explained along the way, along with the history of those who discovered various facts. Should be required reading."
28,0521447712,http://goodreads.com/user/show/685102-peter-lindsay,4,"I've read this book a few times; I love it and must recommend Gamow to non-scientists interested in the major problems/theories in physics. Gamow uses Mr. Thompson as a vehicle to describe basic comsmological concepts, chemistry, geometry, and a little statistics as well. He is a good enough writer and although the stories are corny, I still learned something after each chapter. Today, I have probably a 10% chance at describing General Relativity. That's infinitely greater than where I was previous."
29,0521447712,http://goodreads.com/user/show/47021487-jose-moa,5,"This is a very fun book of Gamow in it a bank clerk falls slept at scientifical conferences, and dreams about strange worlds where the quantum constant h is very big and the speed c of light is very low ;using this dreams Gamow explains the special and general theory of relativity,the gravitational dilatation of time, the concept of entropy ,the incertidumbre principle and notions of quantum mechanics.A Little gem"
30,0521447712,http://goodreads.com/user/show/10718356-arthur,5,"This book is great, especially if you have a vivid imagination. I think this definitely helps one think in the 'extreme' terms that our reality is actually subject to (i.e special relativity via a world where the speed of light is much smaller, and atomic/quantum physics via a place where the quantum Planck's constant is much greater)."
31,0521447712,http://goodreads.com/user/show/4933925-anton-z,5,"An explanation by a master of physics of Relativity and Quantum mechanics by changing the physical constants so that the esoteric effects of these theories occur in the every day world. Humorous and delightful. The original title was ""Mr. Tompkins in Wonderland""."
32,0521447712,http://goodreads.com/user/show/4159052-slickmez,4,A good book for understanding some of the key ideas of particle physics. A bit dated but it contains the fundamentals. It is also a good introduction to quantum mechanics. It is told in a querky way that was engaging to me but may put some people off.
33,0521447712,http://goodreads.com/user/show/52268212-anna,5,"Mixture of lectures and fictionalised experiences popularizing the theory of relativity and the quantum theory, originally appearing as articles in science magazines. Very enjoyable and a shame the book ended."
34,0521447712,http://goodreads.com/user/show/716035-cameron,4,Read another book by Gamow ... Do it now! I mean now!
35,0521447712,http://goodreads.com/user/show/1242582-caroline,0,rec'd by Natalie Angier in O
36,0521447712,http://goodreads.com/user/show/1946902-catherine,5,A book about quantum mechanics and particle physics for children...gotta love it.
37,0521447712,http://goodreads.com/user/show/179565-krista,0,Right over my pretty little head.
38,0521447712,http://goodreads.com/user/show/975637-krishna,5,"This is pretty entertaining, and educational!"
39,0521447712,http://goodreads.com/user/show/4479183-jose-luis,5,Great book to grasp concepts about physics
40,0521447712,http://goodreads.com/user/show/4961628-zltg,2,"Physics, like mathematics, can only be learned with rigor and pain, otherwise one ends up like Mr Tompkins, knowing nothing."
41,0521447712,http://goodreads.com/user/show/3021345-john,4,I read this when I was a kid and it definitely inspired my interest in Physics.
42,0521447712,http://goodreads.com/user/show/975875-leah,4,Outdated (due to physics being developed somewhat since like 1950) but clear and fun.
43,0521447712,http://goodreads.com/user/show/22147676-sara-best,5,Physics the way it should be taught!
44,0521447712,http://goodreads.com/user/show/35943868-alan,4,Pleasant read for anyone interested in physics education.
45,0521447712,http://goodreads.com/user/show/40398026-abhijeet-krishna,4,"Nice, light science read."
46,0521447712,http://goodreads.com/user/show/47742344-gretchen,4,"It was a good book. Very enjoyable, humorous, and informational."
47,0521447712,http://goodreads.com/user/show/17708340-ravikumar-krishnamurthy,5,Fantastic physics....!!!
48,0521447712,http://goodreads.com/user/show/36834336-nitthilan-k,5,A fun way to understand Einstein's theories. If only my teacher's were like Tompkins I may have chosen a different career ;)
49,0521447712,http://goodreads.com/user/show/5610467-michael,4,What a fun and charming way to learn some of the concepts of physics.
50,0521447712,http://goodreads.com/user/show/23798689-rohit-singh-rajput,5,"Simply awesome, stretches your imagination to the extent you didn't imagine. Applied the ideas of all big guns you have heard so far."
51,0521447712,http://goodreads.com/user/show/62085614-mariami-gachechiladze,5,A good read for young people who want to start diving in science. 
52,0521447712,http://goodreads.com/user/show/743960-nate,4,An excellent and relatively straightforward introduction to a a not-so-straightforward field.
53,0521447712,http://goodreads.com/user/show/44135658-nick-woodall,4,"An old classic, that is at times hard to read, but it really makes you think!"
54,0521447712,http://goodreads.com/user/show/1723377-david-meyer,4,"Fun concept from Gamow. The layman Mr. Tompkins learns basic concepts of physics from his interactions with his friend, the professor. More interesting are the dreams Mr. Tompkins has, often while falling asleep during one of the professor's lectures, in which he enters a world where he sees examples of these phenomena take place."
55,0521447712,http://goodreads.com/user/show/10718356-arthur,5,"This book is great, especially if you have a vivid imagination. I think this definitely helps one think in the 'extreme' terms that our reality is actually subject to (i.e special relativity via a world where the speed of light is much smaller, and atomic/quantum physics via a place where the quantum Planck's constant is much greater)."
56,0521447712,http://goodreads.com/user/show/4933925-anton-z,5,"An explanation by a master of physics of Relativity and Quantum mechanics by changing the physical constants so that the esoteric effects of these theories occur in the every day world. Humorous and delightful. The original title was ""Mr. Tompkins in Wonderland""."
57,0521447712,http://goodreads.com/user/show/4159052-slickmez,4,A good book for understanding some of the key ideas of particle physics. A bit dated but it contains the fundamentals. It is also a good introduction to quantum mechanics. It is told in a querky way that was engaging to me but may put some people off.
58,0521447712,http://goodreads.com/user/show/52268212-anna,5,"Mixture of lectures and fictionalised experiences popularizing the theory of relativity and the quantum theory, originally appearing as articles in science magazines. Very enjoyable and a shame the book ended."
59,0521447712,http://goodreads.com/user/show/716035-cameron,4,Read another book by Gamow ... Do it now! I mean now!
60,0521447712,http://goodreads.com/user/show/1242582-caroline,0,rec'd by Natalie Angier in O
61,0521447712,http://goodreads.com/user/show/1946902-catherine,5,A book about quantum mechanics and particle physics for children...gotta love it.
62,0521447712,http://goodreads.com/user/show/179565-krista,0,Right over my pretty little head.
63,0521447712,http://goodreads.com/user/show/975637-krishna,5,"This is pretty entertaining, and educational!"
64,0521447712,http://goodreads.com/user/show/4479183-jose-luis,5,Great book to grasp concepts about physics
65,0521447712,http://goodreads.com/user/show/4961628-zltg,2,"Physics, like mathematics, can only be learned with rigor and pain, otherwise one ends up like Mr Tompkins, knowing nothing."
66,0521447712,http://goodreads.com/user/show/3021345-john,4,I read this when I was a kid and it definitely inspired my interest in Physics.
67,0521447712,http://goodreads.com/user/show/975875-leah,4,Outdated (due to physics being developed somewhat since like 1950) but clear and fun.
68,0521447712,http://goodreads.com/user/show/22147676-sara-best,5,Physics the way it should be taught!
69,0521447712,http://goodreads.com/user/show/35943868-alan,4,Pleasant read for anyone interested in physics education.
70,0521447712,http://goodreads.com/user/show/40398026-abhijeet-krishna,4,"Nice, light science read."
71,0521447712,http://goodreads.com/user/show/47742344-gretchen,4,"It was a good book. Very enjoyable, humorous, and informational."
72,0521447712,http://goodreads.com/user/show/17708340-ravikumar-krishnamurthy,5,Fantastic physics....!!!
73,0521447712,http://goodreads.com/user/show/36834336-nitthilan-k,5,A fun way to understand Einstein's theories. If only my teacher's were like Tompkins I may have chosen a different career ;)
74,0521447712,http://goodreads.com/user/show/5610467-michael,4,What a fun and charming way to learn some of the concepts of physics.
75,0521447712,http://goodreads.com/user/show/23798689-rohit-singh-rajput,5,"Simply awesome, stretches your imagination to the extent you didn't imagine. Applied the ideas of all big guns you have heard so far."
76,0521447712,http://goodreads.com/user/show/62085614-mariami-gachechiladze,5,A good read for young people who want to start diving in science. 
77,0521447712,http://goodreads.com/user/show/743960-nate,4,An excellent and relatively straightforward introduction to a a not-so-straightforward field.
78,0521447712,http://goodreads.com/user/show/44135658-nick-woodall,4,"An old classic, that is at times hard to read, but it really makes you think!"
79,0521447712,http://goodreads.com/user/show/1723377-david-meyer,4,"Fun concept from Gamow. The layman Mr. Tompkins learns basic concepts of physics from his interactions with his friend, the professor. More interesting are the dreams Mr. Tompkins has, often while falling asleep during one of the professor's lectures, in which he enters a world where he sees examples of these phenomena take place."
80,0521447712,http://goodreads.com/user/show/10718356-arthur,5,"This book is great, especially if you have a vivid imagination. I think this definitely helps one think in the 'extreme' terms that our reality is actually subject to (i.e special relativity via a world where the speed of light is much smaller, and atomic/quantum physics via a place where the quantum Planck's constant is much greater)."
81,0521447712,http://goodreads.com/user/show/4933925-anton-z,5,"An explanation by a master of physics of Relativity and Quantum mechanics by changing the physical constants so that the esoteric effects of these theories occur in the every day world. Humorous and delightful. The original title was ""Mr. Tompkins in Wonderland""."
82,0521447712,http://goodreads.com/user/show/4159052-slickmez,4,A good book for understanding some of the key ideas of particle physics. A bit dated but it contains the fundamentals. It is also a good introduction to quantum mechanics. It is told in a querky way that was engaging to me but may put some people off.
83,0521447712,http://goodreads.com/user/show/52268212-anna,5,"Mixture of lectures and fictionalised experiences popularizing the theory of relativity and the quantum theory, originally appearing as articles in science magazines. Very enjoyable and a shame the book ended."
84,0521447712,http://goodreads.com/user/show/716035-cameron,4,Read another book by Gamow ... Do it now! I mean now!
85,0521447712,http://goodreads.com/user/show/1242582-caroline,0,rec'd by Natalie Angier in O
86,0521447712,http://goodreads.com/user/show/1946902-catherine,5,A book about quantum mechanics and particle physics for children...gotta love it.
87,0521447712,http://goodreads.com/user/show/179565-krista,0,Right over my pretty little head.
88,0521447712,http://goodreads.com/user/show/975637-krishna,5,"This is pretty entertaining, and educational!"
89,0521447712,http://goodreads.com/user/show/4479183-jose-luis,5,Great book to grasp concepts about physics
90,0521447712,http://goodreads.com/user/show/4961628-zltg,2,"Physics, like mathematics, can only be learned with rigor and pain, otherwise one ends up like Mr Tompkins, knowing nothing."
91,0521447712,http://goodreads.com/user/show/3021345-john,4,I read this when I was a kid and it definitely inspired my interest in Physics.
92,0521447712,http://goodreads.com/user/show/975875-leah,4,Outdated (due to physics being developed somewhat since like 1950) but clear and fun.
93,0521447712,http://goodreads.com/user/show/22147676-sara-best,5,Physics the way it should be taught!
94,0521447712,http://goodreads.com/user/show/35943868-alan,4,Pleasant read for anyone interested in physics education.
95,0521447712,http://goodreads.com/user/show/40398026-abhijeet-krishna,4,"Nice, light science read."
96,0521447712,http://goodreads.com/user/show/47742344-gretchen,4,"It was a good book. Very enjoyable, humorous, and informational."
97,0521447712,http://goodreads.com/user/show/17708340-ravikumar-krishnamurthy,5,Fantastic physics....!!!
98,0521447712,http://goodreads.com/user/show/36834336-nitthilan-k,5,A fun way to understand Einstein's theories. If only my teacher's were like Tompkins I may have chosen a different career ;)
99,0521447712,http://goodreads.com/user/show/5610467-michael,4,What a fun and charming way to learn some of the concepts of physics.
100,0521447712,http://goodreads.com/user/show/23798689-rohit-singh-rajput,5,"Simply awesome, stretches your imagination to the extent you didn't imagine. Applied the ideas of all big guns you have heard so far."
101,0521447712,http://goodreads.com/user/show/62085614-mariami-gachechiladze,5,A good read for young people who want to start diving in science. 
102,0521447712,http://goodreads.com/user/show/743960-nate,4,An excellent and relatively straightforward introduction to a a not-so-straightforward field.
103,0521447712,http://goodreads.com/user/show/44135658-nick-woodall,4,"An old classic, that is at times hard to read, but it really makes you think!"
104,0521447712,http://goodreads.com/user/show/1723377-david-meyer,4,"Fun concept from Gamow. The layman Mr. Tompkins learns basic concepts of physics from his interactions with his friend, the professor. More interesting are the dreams Mr. Tompkins has, often while falling asleep during one of the professor's lectures, in which he enters a world where he sees examples of these phenomena take place."
105,0521447712,http://goodreads.com/user/show/10718356-arthur,5,"This book is great, especially if you have a vivid imagination. I think this definitely helps one think in the 'extreme' terms that our reality is actually subject to (i.e special relativity via a world where the speed of light is much smaller, and atomic/quantum physics via a place where the quantum Planck's constant is much greater)."
106,0521447712,http://goodreads.com/user/show/4933925-anton-z,5,"An explanation by a master of physics of Relativity and Quantum mechanics by changing the physical constants so that the esoteric effects of these theories occur in the every day world. Humorous and delightful. The original title was ""Mr. Tompkins in Wonderland""."
107,0521447712,http://goodreads.com/user/show/4159052-slickmez,4,A good book for understanding some of the key ideas of particle physics. A bit dated but it contains the fundamentals. It is also a good introduction to quantum mechanics. It is told in a querky way that was engaging to me but may put some people off.
108,0521447712,http://goodreads.com/user/show/52268212-anna,5,"Mixture of lectures and fictionalised experiences popularizing the theory of relativity and the quantum theory, originally appearing as articles in science magazines. Very enjoyable and a shame the book ended."
109,0521447712,http://goodreads.com/user/show/716035-cameron,4,Read another book by Gamow ... Do it now! I mean now!
110,0521447712,http://goodreads.com/user/show/1242582-caroline,0,rec'd by Natalie Angier in O
111,0521447712,http://goodreads.com/user/show/1946902-catherine,5,A book about quantum mechanics and particle physics for children...gotta love it.
112,0521447712,http://goodreads.com/user/show/179565-krista,0,Right over my pretty little head.
113,0521447712,http://goodreads.com/user/show/975637-krishna,5,"This is pretty entertaining, and educational!"
114,0521447712,http://goodreads.com/user/show/4479183-jose-luis,5,Great book to grasp concepts about physics
115,0521447712,http://goodreads.com/user/show/4961628-zltg,2,"Physics, like mathematics, can only be learned with rigor and pain, otherwise one ends up like Mr Tompkins, knowing nothing."
116,0521447712,http://goodreads.com/user/show/3021345-john,4,I read this when I was a kid and it definitely inspired my interest in Physics.
117,0521447712,http://goodreads.com/user/show/975875-leah,4,Outdated (due to physics being developed somewhat since like 1950) but clear and fun.
118,0521447712,http://goodreads.com/user/show/22147676-sara-best,5,Physics the way it should be taught!
119,0521447712,http://goodreads.com/user/show/35943868-alan,4,Pleasant read for anyone interested in physics education.
